Topic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE"
Socioeconomic,"Health Insurance Coverage","With public coverage",244095,"(+/- 7458 )",206266,"(+/- 8963 )",220572,"(+/- 9822 )",260747,"(+/- 7932 )",238452,"(+/- 10802 )",214879,"(+/- 9949 )",260355,"(+/- 6094 )",291935,"(+/- 6701 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",30151,"(+/- 2946 )",31833,"(+/- 4416 )",24555,"(+/- 4035 )",30546,"(+/- 3509 )",41825,"(+/- 5529 )",24409,"(+/- 3796 )",36150,"(+/- 3246 )",32355,"(+/- 2818 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years",170056,"(+/- 2054 )",187621,"(+/- 2859 )",180485,"(+/- 6251 )",176286,"(+/- 3576 )",157321,"(+/- 6966 )",200307,"(+/- 4917 )",162751,"(+/- 2219 )",147703,"(+/- 1679 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",7704,"(+/- 1639 )",4864,"(+/- 1392 )",3756,"(+/- 1321 )",4050,"(+/- 1203 )",6424,"(+/- 2655 )",2944,"(+/- 1279 )",9002,"(+/- 1457 )",5101,"(+/- 1045 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",6.1,"(+/- 0.8 )",3.5,"(+/- 0.8 )",4.0,"(+/- 0.9 )",6.5,"(+/- 1.2 )",6.5,"(+/- 1.3 )",4.6,"(+/- 0.9 )",6.5,"(+/- 0.8 )",6.9,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",10.7,"(+/- 1.6 )",4.7,"(+/- 1.4 )",6.1,"(+/- 1.7 )",11.0,"(+/- 2.3 )",10.1,"(+/- 2.4 )",6.6,"(+/- 1.5 )",10.8,"(+/- 1.7 )",10.9,"(+/- 1.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",12.5,"(+/- 5.4 )",5.5,"(+/- 3.3 )",1.6,"(+/- 1.2 )",12.8,"(+/- 6.0 )",9.2,"(+/- 5.9 )",6.6,"(+/- 4.2 )",12.9,"(+/- 3.9 )",13.7,"(+/- 4.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",2.6,"(+/- 0.6 )",1.4,"(+/- 0.4 )",2.1,"(+/- 0.6 )",2.9,"(+/- 0.8 )",2.7,"(+/- 1.0 )",2.5,"(+/- 0.8 )",3.7,"(+/- 0.5 )",3.8,"(+/- 0.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",3.1,"(+/- 1.1 )",1.3,"(+/- 0.6 )",2.7,"(+/- 1.1 )",4.1,"(+/- 1.7 )",2.8,"(+/- 1.2 )",3.3,"(+/- 1.5 )",4.9,"(+/- 1.2 )",3.9,"(+/- 1.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",1.4,"(+/- 1.5 )",1.1,"(+/- 1.1 )",0.9,"(+/- 0.8 )",3.2,"(+/- 3.7 )",2.4,"(+/- 2.2 )",1.9,"(+/- 1.6 )",4.2,"(+/- 2.6 )",3.7,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",22.0,"(+/- 4.0 )",12.9,"(+/- 4.4 )",12.3,"(+/- 4.7 )",19.0,"(+/- 4.1 )",19.2,"(+/- 4.8 )",13.2,"(+/- 3.5 )",23.4,"(+/- 4.1 )",22.6,"(+/- 4.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",30.2,"(+/- 5.8 )",20.0,"(+/- 6.5 )",18.9,"(+/- 7.5 )",27.6,"(+/- 5.9 )",27.6,"(+/- 7.0 )",16.1,"(+/- 4.8 )",31.0,"(+/- 5.8 )",30.2,"(+/- 6.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",33.4,"(+/- 17.5 )",27.2,"(+/- 20.1 )",3.8,"(+/- 6.3 )",38.1,"(+/- 15.9 )",35.8,"(+/- 22.0 )",31.1,"(+/- 24.1 )",43.2,"(+/- 15.3 )",53.5,"(+/- 17.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",10.2,"(+/- 0.7 )",5.0,"(+/- 0.7 )",6.4,"(+/- 0.8 )",10.8,"(+/- 1.4 )",12.5,"(+/- 1.1 )",7.2,"(+/- 1.0 )",11.5,"(+/- 0.9 )",11.4,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",11.8,"(+/- 1.7 )",5.0,"(+/- 1.5 )",7.6,"(+/- 2.2 )",15.3,"(+/- 3.4 )",12.4,"(+/- 2.7 )",8.4,"(+/- 1.7 )",14.5,"(+/- 2.0 )",13.3,"(+/- 2.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",11.3,"(+/- 1.8 )",4.9,"(+/- 1.5 )",7.4,"(+/- 2.2 )",15.0,"(+/- 3.5 )",12.2,"(+/- 2.8 )",7.4,"(+/- 1.6 )",13.8,"(+/- 2.0 )",12.7,"(+/- 2.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",12.0,"(+/- 2.7 )",7.6,"(+/- 3.1 )",5.4,"(+/- 2.4 )",16.1,"(+/- 4.8 )",11.5,"(+/- 4.0 )",8.0,"(+/- 2.0 )",14.1,"(+/- 2.5 )",17.7,"(+/- 4.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",11.1,"(+/- 1.8 )",4.0,"(+/- 1.3 )",8.1,"(+/- 2.5 )",14.6,"(+/- 3.8 )",12.4,"(+/- 3.1 )",7.2,"(+/- 1.8 )",13.7,"(+/- 2.3 )",11.1,"(+/- 2.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",9.8,"(+/- 0.6 )",5.0,"(+/- 0.5 )",6.1,"(+/- 0.6 )",9.4,"(+/- 0.9 )",12.6,"(+/- 1.1 )",6.8,"(+/- 0.9 )",10.6,"(+/- 0.8 )",10.9,"(+/- 0.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",8.0,"(+/- 0.8 )",7.0,"(+/- 1.2 )",7.2,"(+/- 1.1 )",8.0,"(+/- 1.3 )",11.6,"(+/- 1.9 )",7.1,"(+/- 1.5 )",10.6,"(+/- 1.2 )",8.6,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",6.5,"(+/- 0.9 )",3.3,"(+/- 0.7 )",4.7,"(+/- 1.0 )",8.0,"(+/- 1.7 )",7.2,"(+/- 1.4 )",4.8,"(+/- 0.9 )",7.9,"(+/- 0.9 )",7.5,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",23.1,"(+/- 1.6 )",14.2,"(+/- 1.5 )",14.3,"(+/- 1.6 )",20.0,"(+/- 1.8 )",22.2,"(+/- 1.8 )",19.0,"(+/- 2.7 )",24.9,"(+/- 1.9 )",24.1,"(+/- 1.6 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",170984,"(+/- 2959 )",182765,"(+/- 4086 )",174799,"(+/- 7505 )",183860,"(+/- 5063 )",180809,"(+/- 7181 )",190389,"(+/- 5664 )",155320,"(+/- 3949 )",146869,"(+/- 3328 )"
Education,"School Enrollment","Nursery school, preschool",9616,"(+/- 1261 )",10482,"(+/- 1521 )",10390,"(+/- 1822 )",10800,"(+/- 1918 )",11012,"(+/- 1956 )",10213,"(+/- 1542 )",10449,"(+/- 1157 )",8660,"(+/- 1029 )"
Education,"School Enrollment",Kindergarten,10162,"(+/- 1273 )",8724,"(+/- 1627 )",10406,"(+/- 1835 )",9275,"(+/- 1751 )",9887,"(+/- 1945 )",11973,"(+/- 1996 )",7581,"(+/- 958 )",6890,"(+/- 1010 )"
Education,"School Enrollment","Elementary school (grades 1-8)",71101,"(+/- 1862 )",79235,"(+/- 2700 )",74835,"(+/- 5262 )",77026,"(+/- 3269 )",64041,"(+/- 4276 )",85425,"(+/- 4213 )",69649,"(+/- 2185 )",62592,"(+/- 1704 )"
Education,"School Enrollment","High school (grades 9-12)",36469,"(+/- 1805 )",44367,"(+/- 2371 )",42783,"(+/- 3008 )",37735,"(+/- 1977 )",30782,"(+/- 2608 )",42393,"(+/- 2529 )",36200,"(+/- 1913 )",32554,"(+/- 1274 )"
Education,"School Enrollment","College or graduate school",43636,"(+/- 2638 )",39957,"(+/- 3003 )",36385,"(+/- 4007 )",49024,"(+/- 3460 )",65087,"(+/- 4146 )",40385,"(+/- 3971 )",31441,"(+/- 2743 )",36173,"(+/- 2777 )"
Education,"Educational Attainment","Population 25 years and over",462406,"(+/- 2559 )",498265,"(+/- 2617 )",517763,"(+/- 6579 )",487690,"(+/- 3006 )",503188,"(+/- 6732 )",488213,"(+/- 4996 )",457891,"(+/- 3272 )",483326,"(+/- 1961 )"
Education,"Educational Attainment","Less than 9th grade",14995,"(+/- 2035 )",8905,"(+/- 1669 )",10694,"(+/- 2154 )",20668,"(+/- 2845 )",19534,"(+/- 2973 )",7216,"(+/- 1625 )",13339,"(+/- 1678 )",7913,"(+/- 1158 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",15958,"(+/- 1577 )",15881,"(+/- 2322 )",10715,"(+/- 1540 )",15489,"(+/- 2328 )",16211,"(+/- 2260 )",13996,"(+/- 2304 )",18123,"(+/- 1723 )",19210,"(+/- 1773 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",130712,"(+/- 4204 )",108163,"(+/- 5108 )",84293,"(+/- 5517 )",93933,"(+/- 4822 )",83667,"(+/- 4813 )",126506,"(+/- 5637 )",141724,"(+/- 4171 )",140520,"(+/- 3985 )"
Education,"Educational Attainment","Some college, no degree",93542,"(+/- 3946 )",95907,"(+/- 3942 )",92492,"(+/- 4897 )",85326,"(+/- 4546 )",89344,"(+/- 5075 )",113073,"(+/- 5022 )",99092,"(+/- 2719 )",115433,"(+/- 3841 )"
Education,"Educational Attainment","Associate's degree",61521,"(+/- 2868 )",59469,"(+/- 4259 )",51601,"(+/- 5048 )",43644,"(+/- 3575 )",39781,"(+/- 3691 )",65240,"(+/- 3870 )",68058,"(+/- 2438 )",70428,"(+/- 3223 )"
Education,"Educational Attainment","Bachelor's degree",91376,"(+/- 3687 )",143924,"(+/- 4640 )",169760,"(+/- 5478 )",142073,"(+/- 6362 )",162520,"(+/- 5743 )",115259,"(+/- 4773 )",81763,"(+/- 2752 )",87208,"(+/- 3315 )"
Education,"Educational Attainment","Graduate or professional degree",54302,"(+/- 2979 )",66016,"(+/- 3750 )",98208,"(+/- 4882 )",86557,"(+/- 4795 )",92131,"(+/- 4343 )",46923,"(+/- 3392 )",35792,"(+/- 2488 )",42614,"(+/- 2690 )"
Education,"Educational Attainment","Percent high school graduate or higher",93.3,"(+/- 0.6 )",95.0,"(+/- 0.5 )",95.9,"(+/- 0.5 )",92.6,"(+/- 0.7 )",92.9,"(+/- 0.7 )",95.7,"(+/- 0.5 )",93.1,"(+/- 0.5 )",94.4,"(+/- 0.5 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",31.5,"(+/- 1.0 )",42.1,"(+/- 1.0 )",51.8,"(+/- 1.3 )",46.9,"(+/- 1.4 )",50.6,"(+/- 1.2 )",33.2,"(+/- 1.1 )",25.7,"(+/- 0.8 )",26.9,"(+/- 0.8 )"

"Source: 2021 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",304203,G,283245,G,481190,G,364360,G,528217,G,237546,G,232796,G,215474,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",502,G,143,H,98,H,36,H,33,J,199,G,737,G,819,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",163,H,229,H,51,J,53,G,0,N,273,J,219,G,4414,G
Business,"Paid employees for pay period including March 12",Utilities,968,H,1347,J,1171,J,910,H,4363,J,1404,H,1453,H,1815,H
Business,"Paid employees for pay period including March 12",Construction,12187,G,17426,G,21185,G,13403,G,21780,H,23910,G,11994,G,11963,G
Business,"Paid employees for pay period including March 12",Manufacturing,52249,G,36069,G,62642,G,31298,G,31111,G,38155,G,44359,G,19899,G
Business,"Paid employees for pay period including March 12","Wholesale trade",8952,G,15857,G,33153,G,18783,G,22120,G,12082,G,14965,H,5819,G
Business,"Paid employees for pay period including March 12","Retail trade",37678,G,38370,G,55169,G,35830,G,33017,G,35379,G,34432,G,33463,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",11576,G,17738,G,11601,G,9133,G,24862,G,10149,G,7317,G,5991,G
Business,"Paid employees for pay period including March 12",Information,5375,G,7897,H,11224,G,8673,G,16881,G,2466,G,3097,G,2846,G
Business,"Paid employees for pay period including March 12","Finance and insurance",9186,H,14335,H,43244,H,22258,G,47778,G,7053,G,8364,G,6906,H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",2834,H,3387,G,10607,G,5623,G,9375,G,2418,G,1542,G,2336,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",42418,H,11519,G,37111,G,18679,G,48741,G,7595,G,6834,G,7649,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",6102,H,8632,G,30598,G,26963,G,50157,G,4131,H,2406,G,2824,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",8787,G,10870,G,30071,G,17137,G,23834,G,11085,G,5059,G,6188,G
Business,"Paid employees for pay period including March 12","Educational services",6428,G,8263,H,8166,G,21481,G,14912,G,4871,G,3650,H,4307,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",57138,G,38239,H,59071,G,75317,G,102742,G,37693,G,51075,G,55255,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",3668,G,8657,G,8303,G,8658,G,10832,G,4651,G,2079,G,3966,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",26407,G,30232,G,39384,G,30966,G,44150,G,22516,G,22099,G,28695,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",11559,G,14021,G,18323,G,19129,G,21471,G,11490,G,11083,G,10275,G
Business,"Paid employees for pay period including March 12","Industries not classified",26,G,14,J,18,J,30,J,58,H,26,J,32,J,44,H
Business,"Annual payroll ($1,000)","Total for all sectors",14777302,G,14441815,G,31843660,G,21217896,G,36939157,G,11003706,G,9712596,G,9047012,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",23787,G,6316,H,3614,G,2346,G,1101,G,6919,G,47289,G,34317,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",16408,H,22931,G,7252,J,8184,H,0,N,27027,J,14363,G,346984,G
Business,"Annual payroll ($1,000)",Utilities,88601,H,154448,J,145044,J,96408,H,515286,J,154608,H,128738,H,182460,H
Business,"Annual payroll ($1,000)",Construction,816996,G,1395445,G,1669197,G,1093385,G,1724662,H,1825485,G,825377,G,871634,G
Business,"Annual payroll ($1,000)",Manufacturing,2830401,G,2394090,G,4591923,G,2194607,G,2146844,G,2170690,G,2359819,G,1041693,G
Business,"Annual payroll ($1,000)","Wholesale trade",575182,G,1163495,G,3103038,G,1415006,H,1833339,G,702565,G,895378,G,299156,G
Business,"Annual payroll ($1,000)","Retail trade",985958,G,1099181,G,1630028,G,986161,G,1026669,G,993572,G,934717,G,947414,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",477223,G,783113,G,559464,G,454221,G,1490216,H,430462,G,311163,G,291757,G
Business,"Annual payroll ($1,000)",Information,260532,G,774277,H,1286169,G,727889,G,1780528,G,162795,G,141964,G,151416,G
Business,"Annual payroll ($1,000)","Finance and insurance",761136,H,1208285,H,5661847,H,2053869,G,6176534,G,559649,G,499658,G,416076,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",99950,G,168861,G,669192,G,320324,G,591710,G,106307,G,53585,G,80737,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",3820548,H,851573,G,3322625,G,1573933,G,4777710,G,452908,G,393732,G,498216,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",474743,H,832764,H,3386615,H,3888558,G,5518597,G,294290,G,195495,H,167986,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",288253,G,498473,G,1287487,G,663579,G,1012261,G,493154,G,202447,G,206354,G
Business,"Annual payroll ($1,000)","Educational services",162763,G,228286,G,255313,G,602987,G,680365,H,136279,G,78851,H,97506,G
Business,"Annual payroll ($1,000)","Health care and social assistance",2393662,H,1465124,H,2865613,G,3747330,H,5661519,G,1775174,G,2001424,G,2621307,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",48490,G,409303,H,134536,G,218987,H,471681,H,73791,G,36991,G,66762,G
Business,"Annual payroll ($1,000)","Accommodation and food services",364442,G,549152,G,669579,G,478640,G,720519,G,314100,G,339512,G,471092,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",287412,G,435826,G,594497,G,690799,G,808716,G,323278,G,251465,G,253225,G
Business,"Annual payroll ($1,000)","Industries not classified",815,H,872,G,627,G,683,H,900,G,653,G,628,G,920,G
Business,"Total Establishments","Total for all sectors",16754,X,17083,X,23494,X,17840,X,21158,X,17288,X,19021,X,17445,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",99,X,39,X,31,X,15,X,5,X,45,X,168,X,163,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",21,X,21,X,4,X,8,X,0,N,14,X,40,X,34,X
Business,"Total Establishments",Utilities,54,X,31,X,19,X,25,X,41,X,27,X,91,X,68,X
Business,"Total Establishments",Construction,2039,X,2111,X,2018,X,1266,X,1226,X,3229,X,2615,X,2428,X
Business,"Total Establishments",Manufacturing,856,X,727,X,983,X,660,X,812,X,1040,X,960,X,814,X
Business,"Total Establishments","Wholesale trade",721,X,952,X,1659,X,811,X,951,X,726,X,926,X,539,X
Business,"Total Establishments","Retail trade",2341,X,1848,X,2402,X,1979,X,1954,X,2013,X,2743,X,2633,X
Business,"Total Establishments","Transportation and warehousing",793,X,692,X,435,X,389,X,388,X,656,X,1011,X,578,X
Business,"Total Establishments",Information,264,X,246,X,459,X,321,X,564,X,215,X,312,X,259,X
Business,"Total Establishments","Finance and insurance",1067,X,972,X,1935,X,1055,X,1265,X,895,X,1288,X,869,X
Business,"Total Establishments","Real estate and rental and leasing",564,X,939,X,1537,X,1057,X,1338,X,886,X,498,X,638,X
Business,"Total Establishments","Professional, scientific, and technical services",1050,X,2026,X,3657,X,2338,X,3526,X,1498,X,1031,X,1116,X
Business,"Total Establishments","Management of companies and enterprises",75,X,186,X,302,X,162,X,262,X,59,X,94,X,68,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",722,X,1039,X,1460,X,867,X,1106,X,1038,X,724,X,789,X
Business,"Total Establishments","Educational services",192,X,228,X,369,X,352,X,373,X,180,X,112,X,145,X
Business,"Total Establishments","Health care and social assistance",2070,X,1857,X,2537,X,2732,X,2875,X,1631,X,2138,X,2183,X
Business,"Total Establishments","Arts, entertainment, and recreation",340,X,324,X,396,X,389,X,455,X,325,X,398,X,405,X
Business,"Total Establishments","Accommodation and food services",1458,X,1206,X,1454,X,1482,X,1867,X,1072,X,1459,X,1761,X
Business,"Total Establishments","Other services (except public administration)",2003,X,1613,X,1810,X,1913,X,2125,X,1717,X,2382,X,1929,X
Business,"Total Establishments","Industries not classified",25,X,26,X,27,X,19,X,25,X,22,X,31,X,26,X

"Source: 2020 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"N Not available or not comparable"
"S Cell value withheld because it did not meet publication standards"
"X Not applicable"
